('SIVB', 14923.846727503014, -165.90217868999858, 53, 195.28327249700004, 0.7547169811320755, '40, 16, 2.0, 12, 5.0')
('CZR', 14890.56160173799, -9.16060859, 40, 516.0183982620001, 0.775, '80, 24, 2.0, 12, 5.0')
('LNC', 14886.502975960997, -13.42043404, 90, 1299.5370240390002, 0.7444444444444445, '30, 16, 2.0, 8, 3.0')
('DHI', 14841.53690828001, -9.330097775, 81, 771.6230917199997, 0.7407407407407407, '20, 16, 2.0, 8, 5.0')
('APA', 14838.282073929007, -1886.4641339029959, 45, 1154.137926071, 0.7333333333333333, '80, 40, 2.0, 8, 5.0')
('TPR', 14812.56019675297, -19.358637606000002, 84, 1718.2398032470003, 0.6785714285714286, '30, 16, 2.0, 8, 5.0')
('RL', 14797.575320248981, -7.014992878999999, 84, 649.3846797510001, 0.7857142857142857, '20, 16, 2.0, 8, 4.0')
('RL', 14786.85837335298, -7.014992878999999, 83, 640.921626647, 0.7831325301204819, '20, 16, 2.0, 8, 5.0')
('ILMN', 14740.788521122013, -128.88621860599983, 85, 378.391478878, 0.6941176470588235, '80, 16, 2.0, 8, 4.0')
('DHI', 14731.779395150008, -9.33622925, 92, 878.6106048499995, 0.8260869565217391, '30, 16, 2.0, 8, 2.0')
('PHM', 14722.426104714996, -426.61935875799963, 90, 1451.0038952849993, 0.7666666666666667, '40, 16, 2.0, 8, 3.0')
('APA', 14721.608616236017, -1746.8009472989957, 52, 1315.0013837639997, 0.8269230769230769, '80, 40, 2.0, 8, 3.0')
('ILMN', 14641.839609497007, -490.40385800299845, 62, 280.76039050300005, 0.7096774193548387, '60, 24, 2.0, 8, 5.0')
('DHI', 14636.774285655016, -9.329777175, 82, 783.4457143449998, 0.7439024390243902, '20, 16, 2.0, 8, 3.0')
('ILMN', 14492.236825822998, -3.823690299, 53, 237.99317417700001, 0.7358490566037735, '30, 24, 2.0, 8, 5.0')
('WHR', 14448.69177068002, -777.531855651998, 90, 512.94822932, 0.7555555555555555, '30, 16, 2.0, 8, 4.0')
('SEDG', 14366.604929710998, -4.839237796, 34, 153.635070289, 0.8235294117647058, '80, 40, 2.0, 12, 5.0')
('RL', 14299.172601303992, -7.014992878999999, 84, 649.3773986960002, 0.7976190476190477, '20, 16, 2.0, 8, 3.0')
('RL', 14298.785327799, -7.598338055, 32, 248.474672201, 0.8125, '40, 40, 2.0, 8, 5.0')
('MTCH', 14292.056396125994, -6.395377085, 24, 227.05360387399998, 0.8333333333333334, '20, 40, 2.0, 8, 4.0')
('BKR', 14282.84121110498, -33.02698425, 127, 3669.2087888949986, 0.7401574803149606, '60, 10, 2.0, 8, 4.0')
('HAL', 14260.764748518015, -35.950984716, 127, 3442.2552514820018, 0.7165354330708661, '40, 10, 2.0, 8, 5.0')
('LNC', 14244.860724823982, -13.421863000000002, 90, 1326.1592751760002, 0.7111111111111111, '40, 16, 2.0, 8, 5.0')
('MTCH', 14182.293771696992, -6.399216499, 24, 227.10622830299997, 0.7916666666666666, '20, 40, 2.0, 8, 5.0')
('ZION', 14174.846018796983, -13.798388432, 89, 1225.2039812030005, 0.6741573033707865, '80, 16, 2.0, 8, 5.0')
('PWR', 14079.474916892006, -9.754298495, 53, 402.32508310800006, 0.8301886792452831, '80, 16, 2.0, 12, 3.0')
('PWR', 14043.738299993009, -9.757094585, 53, 402.35170000700003, 0.8113207547169812, '80, 16, 2.0, 12, 4.0')
('ZION', 14037.291649590994, -13.748797341, 93, 1281.268350409, 0.6989247311827957, '60, 16, 2.0, 8, 4.0')
('PWR', 14029.145484751007, -9.755611810000001, 53, 402.384515249, 0.7924528301886793, '80, 16, 2.0, 12, 5.0')
('HAL', 13984.072493664002, -541.3674595380019, 126, 3426.9375063360017, 0.7301587301587301, '20, 10, 2.0, 8, 4.0')
('DISH', 13967.342752275004, -19.681335905, 31, 961.2472477250002, 0.9032258064516129, '60, 40, 2.0, 12, 5.0')
('CBOE', 13955.78219640402, -8.167419162, 124, 913.6478035959996, 0.7338709677419355, '20, 10, 2.0, 8, 4.0')
('ENPH', 13930.168740287994, -6.515525248, 32, 182.40125971199998, 0.84375, '30, 40, 2.0, 8, 4.0')
('CBOE', 13899.123961994019, -8.167185124, 124, 913.6460380059996, 0.7338709677419355, '20, 10, 2.0, 8, 5.0')
('CZR', 13890.940347847998, -1446.0474044869998, 89, 1112.6896521519996, 0.6741573033707865, '60, 16, 2.0, 8, 5.0')
('ALGN', 13879.123244880015, -3.5167412380000003, 70, 280.17675512, 0.8285714285714286, '80, 24, 2.0, 8, 4.0')
('HPQ', 13843.784816593, -120.82399830799805, 33, 820.0651834070001, 0.9090909090909091, '40, 40, 2.0, 8, 4.0')
('BKR', 13724.38399622698, -33.02996125, 126, 3635.486003772999, 0.7380952380952381, '60, 10, 2.0, 8, 5.0')
('CBOE', 13722.358435051023, -8.170127316, 124, 913.6415649489996, 0.7338709677419355, '20, 10, 2.0, 8, 3.0')
('SEDG', 13708.727481711006, -100.31063003999408, 57, 255.732518289, 0.7017543859649122, '80, 16, 2.0, 12, 5.0')
('LKQ', 13659.003274610997, -17.93203825, 64, 961.6367253890003, 0.796875, '40, 24, 2.0, 8, 5.0')
('LEN', 13551.299356700994, -9.199205507, 68, 614.7406432990005, 0.7058823529411765, '80, 24, 2.0, 8, 5.0')
('ZION', 13548.985151344996, -13.746901907999998, 92, 1266.424848655, 0.6956521739130435, '60, 16, 2.0, 8, 5.0')
('SEDG', 13535.014096022993, -4.839237796, 45, 204.11590397700013, 0.7555555555555555, '60, 24, 2.0, 12, 5.0')
('CZR', 13526.594150074996, -9.2364614, 52, 664.2158499249999, 0.75, '80, 16, 2.0, 12, 4.0')
('SEDG', 13503.40152514499, -4.837278472, 47, 212.92847485500013, 0.7872340425531915, '60, 24, 2.0, 12, 4.0')
('LEN', 13479.558016139996, -10.041724735999999, 42, 383.2119838599998, 0.7619047619047619, '80, 40, 2.0, 8, 5.0')
('ULTA', 13459.833963780997, -4.199946779999999, 39, 153.81603621899998, 0.7948717948717948, '80, 40, 2.0, 8, 5.0')
('MHK', 13427.756646579992, -5.290057242, 27, 183.10335342000008, 0.8888888888888888, '30, 40, 2.0, 8, 5.0')
('DISH', 13427.497923018002, -19.67913178, 35, 1157.762076982, 0.9142857142857143, '80, 40, 2.0, 12, 4.0')
('SEDG', 13393.756234114999, -3461.314561238998, 94, 421.1637658850001, 0.723404255319149, '80, 16, 2.0, 8, 3.0')
('DISH', 13379.007121610004, -178.9267528349985, 53, 1702.7128783899998, 0.8490566037735849, '80, 40, 2.0, 8, 3.0')
('TXN', 13322.49969070699, -5.907944432000001, 39, 223.90030929300002, 0.8974358974358975, '60, 40, 2.0, 8, 4.0')
('CHRW', 13320.934635059011, -8.579628068000002, 66, 559.0053649410002, 0.803030303030303, '80, 24, 2.0, 8, 5.0')
('ALGN', 13311.217373087018, -3.513261354, 73, 292.4826269129999, 0.8493150684931506, '80, 24, 2.0, 8, 3.0')
('QRVO', 13303.939419779997, -1226.1014475519974, 100, 722.0905802200001, 0.72, '80, 10, 2.0, 8, 3.0')
('ZION', 13277.745642350978, -13.802500356, 91, 1253.384357649, 0.6923076923076923, '80, 16, 2.0, 8, 3.0')
('CBOE', 13233.291899713018, -8.058603979999999, 121, 890.6581002870006, 0.768595041322314, '30, 10, 2.0, 8, 3.0')
('MHK', 13216.238809664997, -5.290057242, 32, 221.80119033500003, 0.8125, '40, 40, 2.0, 8, 5.0')
('LKQ', 13206.275139815996, -17.93203825, 64, 961.6348601840003, 0.796875, '40, 24, 2.0, 8, 4.0')
('CBOE', 13188.427435386013, -8.058603979999999, 121, 890.6725646140005, 0.768595041322314, '30, 10, 2.0, 8, 5.0')
('MOS', 13170.979083038992, -23.102020614, 39, 716.1609169609999, 0.7948717948717948, '20, 24, 2.0, 8, 4.0')
('URI', 13156.491923060014, -4.210843857, 45, 188.02807694, 0.8444444444444444, '80, 40, 2.0, 8, 4.0')
('LEN', 13150.043976005, -9.199205507, 84, 748.566023995, 0.6428571428571429, '60, 16, 2.0, 8, 5.0')
('HPQ', 13147.629546928996, -1080.7889919149975, 36, 903.630453071, 0.7777777777777778, '60, 40, 2.0, 8, 5.0')
('KMX', 13128.101646792002, -6.820682384, 43, 360.7783532080001, 0.813953488372093, '60, 24, 2.0, 12, 4.0')
('LKQ', 13096.370765197991, -17.521928136, 51, 768.0192348019999, 0.8431372549019608, '80, 40, 2.0, 8, 3.0')
('PWR', 13078.84236069401, -9.555316399999999, 38, 290.6976393059999, 0.868421052631579, '60, 40, 2.0, 8, 3.0')
('LEN', 13040.408611804987, -10.041724735999999, 43, 392.63138819499994, 0.7674418604651163, '80, 40, 2.0, 8, 4.0')
('LKQ', 13037.658067095, -17.93203825, 64, 961.6219329050002, 0.796875, '40, 24, 2.0, 8, 3.0')
('WYNN', 13016.321609333994, -17.600110736000133, 52, 528.5383906660003, 0.8653846153846154, '80, 40, 2.0, 8, 2.0')
('TXN', 13015.98336440099, -5.907944432000001, 38, 217.996635599, 0.8947368421052632, '60, 40, 2.0, 8, 5.0')
('PWR', 12998.939494622013, -9.757094585, 52, 396.960505378, 0.8076923076923077, '60, 16, 2.0, 12, 4.0')
('LKQ', 12976.640053253992, -17.268151959, 47, 705.5599467460004, 0.8297872340425532, '60, 40, 2.0, 8, 3.0')
('LNC', 12963.68609141098, -13.421863000000002, 90, 1326.143908589, 0.7111111111111111, '40, 16, 2.0, 8, 4.0')
('TXN', 12937.729915804994, -5.908290909000001, 42, 241.96008419500006, 0.8571428571428571, '80, 40, 2.0, 8, 4.0')
('LEN', 12932.002902335993, -9.199205507, 68, 614.7470976640003, 0.7058823529411765, '80, 24, 2.0, 8, 4.0')
('WYNN', 12912.735844145007, -355.0637057190007, 36, 366.94415585500013, 0.7777777777777778, '60, 40, 2.0, 8, 4.0')
('DISH', 12878.986091615994, -567.7676260389999, 74, 2406.8839083840003, 0.7432432432432432, '80, 24, 2.0, 8, 5.0')
('TRMB', 12849.477782604, -931.7256737740003, 94, 1064.262217396, 0.723404255319149, '80, 16, 2.0, 8, 5.0')
('BKR', 12847.64485802597, -1223.4803050980051, 117, 3382.5351419739986, 0.7264957264957265, '80, 10, 2.0, 8, 4.0')
('TXN', 12756.311203519992, -5.908290909000001, 41, 236.04879648, 0.8536585365853658, '80, 40, 2.0, 8, 5.0')
('DVN', 12729.165229054006, -29.326520643000002, 119, 2232.314770945999, 0.6974789915966386, '20, 10, 2.0, 8, 5.0')
('FISV', 12718.533848036994, -479.320672248002, 40, 323.34615196299995, 0.85, '80, 40, 2.0, 8, 5.0')
('QRVO', 12705.830417033996, -1459.390200177999, 106, 770.639582966, 0.7452830188679245, '80, 10, 2.0, 8, 2.0')
('TXT', 12703.559114164002, -430.43901176800046, 87, 1002.660885836, 0.7816091954022989, '80, 16, 2.0, 8, 3.0')
('CHRW', 12682.56392742101, -8.579628068000002, 66, 558.9960725790003, 0.803030303030303, '80, 24, 2.0, 8, 4.0')
('FANG', 12666.931505335993, -1817.3452139450064, 57, 440.8084946640001, 0.7719298245614035, '80, 24, 2.0, 8, 5.0')
('SBNY', 12593.910454338007, -11.858795453000983, 86, 443.57954566200004, 0.686046511627907, '80, 16, 2.0, 8, 5.0')
('FANG', 12566.530594834987, -9.334666325, 56, 432.41940516499994, 0.8035714285714286, '20, 10, 2.0, 12, 4.0')
('FANG', 12503.797578619988, -307.434117178001, 56, 432.40242138, 0.8035714285714286, '20, 10, 2.0, 12, 5.0')
('AVY', 12469.84000813599, -5.840785607, 84, 458.5899918639998, 0.75, '60, 16, 2.0, 8, 5.0')
('MHK', 12459.659192858997, -5.290057242, 27, 183.1108071410001, 0.8888888888888888, '30, 40, 2.0, 8, 4.0')
('MHK', 12452.99367849, -5.290057242, 32, 221.81632151000005, 0.8125, '40, 40, 2.0, 8, 4.0')
('MHK', 12440.734968137007, -5.290853704, 33, 227.5150318630001, 0.8484848484848485, '40, 40, 2.0, 8, 3.0')
('FISV', 12433.762772869006, -604.5377767399999, 86, 701.247227131, 0.6627906976744186, '80, 16, 2.0, 8, 5.0')
('INTC', 12424.594628373008, -13.122713912, 62, 1142.2653716270001, 0.7096774193548387, '60, 24, 2.0, 8, 5.0')
('FFIV', 12410.358091317992, -5.510639762, 40, 227.511908682, 0.75, '60, 40, 2.0, 8, 4.0')
('DVA', 12407.90710084199, -7.9507364, 59, 491.83289915800003, 0.7627118644067796, '40, 16, 2.0, 12, 5.0')
('ALGN', 12343.546359409018, -3.516947109, 68, 270.88364059099996, 0.8088235294117647, '80, 24, 2.0, 8, 5.0')
('MOS', 12307.172984318002, -23.102020614, 38, 699.697015682, 0.7631578947368421, '20, 24, 2.0, 8, 5.0')
('DVA', 12269.143041734993, -57.21212227199961, 118, 992.5369582650001, 0.711864406779661, '60, 10, 2.0, 8, 5.0')
('KMX', 12268.909857150999, -175.54788326300599, 42, 355.3701428490001, 0.8095238095238095, '80, 24, 2.0, 12, 4.0')
('SYF', 12254.477445325016, -18.117438924, 41, 789.852554675, 0.8048780487804879, '60, 40, 2.0, 8, 5.0')
('WYNN', 12251.183312881014, -1120.0520512579983, 30, 310.1266871190001, 0.8333333333333334, '40, 40, 2.0, 8, 4.0')
('WYNN', 12239.351515462007, -915.3473636279998, 28, 283.5484845380001, 0.8214285714285714, '40, 40, 2.0, 8, 5.0')
('TMO', 12237.621230801004, -3.614134816, 81, 277.408769199, 0.691358024691358, '20, 16, 2.0, 8, 5.0')
('FISV', 12208.384149372994, -479.324807988002, 40, 323.335850627, 0.85, '80, 40, 2.0, 8, 4.0')
('TXN', 12188.798800585992, -5.917605026, 31, 178.72119941399998, 0.8387096774193549, '40, 40, 2.0, 8, 5.0')
('AVY', 12186.324372350988, -5.838534308, 102, 555.7756276489998, 0.7254901960784313, '80, 10, 2.0, 8, 5.0')
('DVA', 12156.166782935998, -57.21212227199961, 118, 992.543217064, 0.711864406779661, '60, 10, 2.0, 8, 4.0')
('TMO', 12154.426077357002, -3.614134816, 81, 277.403922643, 0.691358024691358, '20, 16, 2.0, 8, 4.0')
('TRMB', 12149.852486292006, -931.7256737740003, 94, 1064.267513708, 0.723404255319149, '80, 16, 2.0, 8, 4.0')
('QRVO', 12149.063882157006, -1085.6408882049982, 84, 602.996117843, 0.6904761904761905, '60, 16, 2.0, 8, 5.0')
('KMX', 12141.695603976003, -6.820682384, 44, 367.7643960240001, 0.8181818181818182, '60, 24, 2.0, 12, 3.0')
('IPG', 12141.483837818008, -27.199339128, 24, 566.5261621820001, 0.875, '30, 40, 2.0, 8, 5.0')
('HWM', 12127.405285421006, -25.001371880999997, 49, 1093.0947145790003, 0.8163265306122449, '30, 24, 2.0, 8, 5.0')
('URI', 12101.596271911012, -4.20891728, 48, 200.37372808900002, 0.8541666666666666, '80, 40, 2.0, 8, 3.0')
('BKR', 12088.499540279974, -1087.7371966520036, 116, 3351.0704597199983, 0.7241379310344828, '80, 10, 2.0, 8, 5.0')
('AVY', 12065.135420550992, -5.838255386, 84, 458.5845794489998, 0.75, '60, 16, 2.0, 8, 4.0')
('FCX', 12054.516893209997, -351.08447577799956, 38, 795.8731067899998, 0.7894736842105263, '80, 24, 2.0, 12, 5.0')
('AVY', 12053.01225524599, -5.838255386, 102, 555.7777447539999, 0.7254901960784313, '80, 10, 2.0, 8, 4.0')
('CBRE', 12042.551200875994, -462.6618195500006, 62, 582.868799124, 0.7258064516129032, '80, 24, 2.0, 8, 5.0')
('QRVO', 12019.534933916992, -1577.372241487002, 107, 774.595066083, 0.6355140186915887, '60, 10, 2.0, 8, 5.0')
('NWS', 11993.374811626001, -33.634136024, 40, 1479.3451883740001, 0.775, '60, 40, 2.0, 8, 5.0')
('FISV', 11975.388714760007, -604.5377767399999, 86, 701.25128524, 0.6627906976744186, '80, 16, 2.0, 8, 4.0')
('QRVO', 11963.948407539998, -1226.1024306489971, 96, 693.8015924599998, 0.6979166666666666, '80, 10, 2.0, 8, 5.0')
('INTC', 11960.295136295004, -13.123411904000001, 62, 1142.2648637050002, 0.7096774193548387, '60, 24, 2.0, 8, 4.0')
('DVA', 11956.82551086699, -7.9507364, 59, 491.824489133, 0.7627118644067796, '40, 16, 2.0, 12, 4.0')
('MOS', 11956.722990574997, -23.109074730000003, 63, 1156.437009425, 0.7936507936507936, '60, 24, 2.0, 8, 3.0')
('DVA', 11904.342092231005, -7.86035354, 106, 889.3879077690003, 0.7169811320754716, '80, 10, 2.0, 8, 5.0')
('CMA', 11869.668805815016, -10.677834076, 113, 1150.2611941850007, 0.6991150442477876, '20, 10, 2.0, 8, 2.0')
('URI', 11842.126249559, -4.212221521, 37, 153.2037504409999, 0.8378378378378378, '60, 40, 2.0, 8, 5.0')
('BKR', 11790.082389627978, -33.023858399999995, 127, 3669.1576103719976, 0.7401574803149606, '60, 10, 2.0, 8, 3.0')
('WYNN', 11786.243533223002, -17.606677082000132, 41, 403.16646677700004, 0.8048780487804879, '80, 40, 2.0, 8, 4.0')
('KMX', 11781.337754102, -6.820682384, 42, 350.9622458980001, 0.7857142857142857, '60, 24, 2.0, 12, 5.0')
('SBNY', 11770.284212713997, -5.080522944, 25, 126.915787286, 0.8, '80, 40, 2.0, 12, 5.0')
('NWS', 11742.472629059, -33.634136024, 31, 1166.897370941, 0.8387096774193549, '40, 40, 2.0, 8, 5.0')
('MTCH', 11732.736972948998, -6.391953993, 24, 227.04302705100002, 0.8333333333333334, '20, 40, 2.0, 8, 3.0')
('TXT', 11692.94762068001, -23.48966602099901, 85, 980.87237932, 0.7764705882352941, '80, 16, 2.0, 8, 5.0')
('ALGN', 11665.382430118016, -3.513261354, 49, 194.927569882, 0.8163265306122449, '80, 40, 2.0, 8, 3.0')
('LOW', 11662.942807053001, -1655.4343118589968, 84, 444.97719294699993, 0.7619047619047619, '80, 16, 2.0, 8, 3.0')
('CMA', 11647.09130236903, -10.677834076, 109, 1108.4986976310006, 0.6697247706422018, '20, 10, 2.0, 8, 5.0')
('FANG', 11639.079297739994, -3161.114608087998, 77, 594.1907022599999, 0.6883116883116883, '80, 16, 2.0, 8, 5.0')
('ETSY', 11635.581984072007, -5.156346900000001, 32, 205.05801592800003, 0.71875, '20, 24, 2.0, 12, 5.0')
('FANG', 11622.435909897004, -619.8551128499985, 56, 427.62409010299996, 0.7857142857142857, '30, 10, 2.0, 12, 5.0')
('CBRE', 11603.234807223995, -462.6618195500006, 62, 582.8851927759999, 0.7258064516129032, '80, 24, 2.0, 8, 4.0')
('PKI', 11602.01559587701, -53.69840992300164, 33, 212.31440412299997, 0.7878787878787878, '40, 40, 2.0, 8, 5.0')
('AVY', 11592.355478615988, -5.838255386, 86, 468.684521384, 0.7209302325581395, '40, 16, 2.0, 8, 5.0')
('SYF', 11583.970531138013, -18.118898112, 42, 805.299468862, 0.8095238095238095, '60, 40, 2.0, 8, 4.0')
('KMX', 11562.051156606, -76.95014120300353, 41, 345.5588433940002, 0.7804878048780488, '80, 24, 2.0, 12, 5.0')
('CTVA', 11554.830839854, -16.878868937, 90, 1359.8991601460002, 0.7222222222222222, '40, 16, 2.0, 8, 5.0')
('TXT', 11543.214011863, -15.381598128, 106, 1226.1859881369994, 0.7924528301886793, '80, 10, 2.0, 8, 3.0')
('SWK', 11533.306051963016, -5.253738188, 42, 301.4039480369999, 0.7380952380952381, '80, 40, 2.0, 8, 5.0')
('VMC', 11529.793323259993, -6.039883576, 65, 371.84667674, 0.7846153846153846, '80, 24, 2.0, 8, 5.0')
('TXT', 11518.392428563015, -248.05371290899822, 85, 980.877571437, 0.7764705882352941, '80, 16, 2.0, 8, 4.0')
('MCHP', 11514.87675557049, -128.84403613799932, 69, 739.6782444295001, 0.6811594202898551, '80, 24, 2.0, 8, 5.0')
('HWM', 11470.290116932996, -25.315423602, 132, 2975.3098830670006, 0.7045454545454546, '20, 10, 2.0, 8, 5.0')
('TECH', 11469.067738326748, -240.57167883599953, 63, 544.8547616732499, 0.7142857142857143, '80, 24, 2.0, 8, 5.0')
('DXC', 11465.107643817999, -1993.7104062600006, 117, 2882.8723561819993, 0.7521367521367521, '60, 10, 2.0, 8, 5.0')
('LYV', 11454.016917210005, -43.50686685100005, 61, 558.73308279, 0.7213114754098361, '60, 24, 2.0, 8, 3.0')
('CBRE', 11451.966466524, -10.302291054000001, 83, 777.2935334759997, 0.7710843373493976, '80, 16, 2.0, 8, 3.0')
('ATVI', 11447.844884628983, -8.451870464, 24, 250.565115371, 0.8333333333333334, '30, 40, 2.0, 8, 3.0')
('IPG', 11412.147773279998, -27.044709867, 27, 628.8522267200002, 0.8518518518518519, '40, 40, 2.0, 8, 5.0')
('CBRE', 11361.227987399001, -10.301474898, 102, 951.2920126010004, 0.6862745098039216, '80, 10, 2.0, 8, 4.0')
('HPQ', 11359.912126384997, -1251.3478798909975, 36, 903.6278736149999, 0.7777777777777778, '60, 40, 2.0, 8, 4.0')
('TXT', 11347.730819844997, -15.383241432000002, 105, 1215.289180154999, 0.7904761904761904, '80, 10, 2.0, 8, 5.0')
('HPQ', 11296.188780203001, -130.558723725999, 62, 1504.2812197969993, 0.6935483870967742, '60, 24, 2.0, 8, 5.0')
('NWL', 11276.699502419004, -25.355412036, 23, 920.180497581, 0.8695652173913043, '20, 40, 2.0, 8, 5.0')
('HWM', 11273.599219361016, -25.001371880999997, 77, 1734.230780638999, 0.7142857142857143, '80, 16, 2.0, 8, 5.0')
('MOS', 11266.25562609201, -23.109385941, 56, 1033.5643739079999, 0.7857142857142857, '40, 24, 2.0, 8, 3.0')
('CHRW', 11250.665149084007, -8.652946764, 63, 534.554850916, 0.7936507936507936, '60, 24, 2.0, 8, 5.0')
('HWM', 11249.826482834005, -25.004632612, 49, 1093.0835171660003, 0.8163265306122449, '30, 24, 2.0, 8, 4.0')
('GLW', 11226.34919186101, -676.0580545770005, 65, 1358.910808139001, 0.7538461538461538, '80, 24, 2.0, 8, 4.0')
('META', 11221.700366002999, -4.412900048, 54, 287.019633997, 0.7592592592592593, '80, 16, 2.0, 12, 2.0')
('CRL', 11220.261810501002, -1774.7244771889996, 38, 171.60818949899996, 0.7631578947368421, '80, 40, 2.0, 8, 5.0')
('VMC', 11219.567040027008, -6.037587164, 86, 491.2729599730001, 0.6976744186046512, '30, 16, 2.0, 8, 4.0')
