('WBD', 39346.55088968398, -12.900027, 120, 3587.4391103159987, 0.85, '30, 10, 2.0, 12, 2.0')
('WBD', 37643.87694929798, -11.186678448000002, 95, 2882.6730507019975, 0.8736842105263158, '60, 16, 2.0, 12, 2.0')
('WBD', 36783.907175377964, -2984.4999418710017, 117, 3520.7228246219984, 0.811965811965812, '20, 10, 2.0, 12, 2.0')
('WBD', 36260.26880899198, -2984.4999418710017, 107, 3270.6211910079983, 0.7663551401869159, '20, 10, 2.0, 12, 3.0')
('WBD', 32997.53622214098, -12.900027, 90, 2835.713777858999, 0.8555555555555555, '30, 16, 2.0, 12, 2.0')
('CF', 23123.240666542006, -16.314165744, 120, 1386.1193334579993, 0.775, '60, 10, 2.0, 8, 3.0')
('CF', 21678.09342316001, -16.314675498, 116, 1336.1265768399992, 0.7586206896551724, '60, 10, 2.0, 8, 4.0')
('CF', 20254.60044158202, -16.314675498, 113, 1298.4795584179994, 0.7433628318584071, '60, 10, 2.0, 8, 5.0')
('CF', 19170.887632715014, -16.114133344000003, 89, 1036.1423672850003, 0.7865168539325843, '80, 16, 2.0, 8, 3.0')
('CF', 18647.402650424017, -16.114133344000003, 120, 1380.497349576, 0.7416666666666667, '40, 10, 2.0, 8, 3.0')
('DHI', 16155.473739772027, -9.329777175, 81, 775.0562602279999, 0.7901234567901234, '20, 16, 2.0, 8, 3.0')
('DHI', 15859.147207600023, -9.3310195, 79, 754.4527923999999, 0.7721518987341772, '20, 16, 2.0, 8, 5.0')
('HAL', 15766.309097086021, -376.1856046729923, 129, 3491.6809029139995, 0.7209302325581395, '40, 10, 2.0, 8, 4.0')
('DHI', 15289.52420776102, -10.504404606, 97, 933.8657922389998, 0.7938144329896907, '80, 16, 2.0, 8, 2.0')
('DHI', 14733.322757441012, -10.508752858, 88, 845.3572425589997, 0.7159090909090909, '80, 16, 2.0, 8, 4.0')
('DHI', 14722.287949245016, -39.21254211399888, 88, 836.4620507549995, 0.75, '30, 16, 2.0, 8, 4.0')
('WYNN', 14246.68369678701, -425.98235487400046, 76, 760.3663032130004, 0.6842105263157895, '20, 16, 2.0, 8, 5.0')
('HAL', 14090.352116655024, -35.950984716, 127, 3442.1078833449997, 0.7086614173228346, '40, 10, 2.0, 8, 5.0')
('HAL', 13923.231551788016, -35.943040248, 91, 2524.388448211999, 0.7032967032967034, '80, 16, 2.0, 8, 4.0')
('WYNN', 13196.585479379013, -490.6408741600007, 76, 760.3845206210004, 0.6842105263157895, '20, 16, 2.0, 8, 4.0')
('HAL', 13152.408795655001, -31.545366731999998, 85, 2372.081204344999, 0.7647058823529411, '30, 16, 2.0, 8, 4.0')
('HAL', 13056.642138652003, -35.950984716, 89, 2472.7378613479987, 0.6966292134831461, '80, 16, 2.0, 8, 5.0')
('FANG', 12656.220721304, -9.332061450000001, 56, 432.3592786959998, 0.7678571428571429, '20, 10, 2.0, 12, 5.0')
('FANG', 12605.085448824966, -2665.9917014190046, 77, 594.154551175, 0.6883116883116883, '80, 16, 2.0, 8, 5.0')
('FANG', 12417.412529974, -9.332061450000001, 56, 432.3674700259998, 0.7678571428571429, '20, 10, 2.0, 12, 4.0')
('WYNN', 12343.746534506008, -467.90024074799976, 29, 304.73346549400003, 0.8275862068965517, '40, 40, 2.0, 8, 4.0')
('WYNN', 12229.879897702, -486.4028160800023, 78, 787.0401022980005, 0.6923076923076923, '20, 16, 2.0, 8, 3.0')
('WYNN', 11668.598868922007, -63.2356321550002, 36, 366.071131078, 0.8611111111111112, '60, 40, 2.0, 8, 4.0')
('FANG', 11369.729403051995, -3453.953557825007, 56, 431.94059694799995, 0.6964285714285714, '80, 24, 2.0, 8, 5.0')
('FANG', 11299.752930860976, -2461.212491670006, 78, 601.3670691390001, 0.6923076923076923, '80, 16, 2.0, 8, 4.0')
('MRNA', 6940.297160131014, -12130.859936518993, 75, 437.1328398690003, 0.7466666666666667, '80, 24, 2.0, 8, 4.0')
('MRNA', 6045.400203435004, -16137.483866818997, 70, 408.6997965650002, 0.6857142857142857, '80, 24, 2.0, 8, 5.0')
('MRNA', 2952.864168473996, -5728.227072930002, 59, 337.8958315260001, 0.7457627118644068, '80, 16, 2.0, 12, 2.0')
('MRNA', 2709.559380338013, -11592.873335211994, 78, 453.1706196620003, 0.7692307692307693, '80, 24, 2.0, 8, 3.0')
('MRNA', 2171.8654769169975, -9133.712628088999, 54, 315.4745230830001, 0.7037037037037037, '80, 16, 2.0, 12, 3.0')
