('RE', 17701.685272404, -1435.1832224759978, 86, 382.3047275959998, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('RE', 17674.971750501005, -1859.4955597619964, 86, 382.8282494989999, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('STT', 17622.657017545993, -582.9125481679986, 125, 1247.7029824540004, 0.0, '20, 8, 0.2, 1.0, 4, 15, 8, 0.4, False')
('EXPD', 17592.232130650013, -406.32225941500155, 109, 842.0278693499998, 0.0, '9, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
('RL', 17547.955864366984, -697.1498323480027, 74, 573.0341356330001, 0.0, '9, 5, 0.2, 2.0, 8, 10, 8, 0.7, False')
('RL', 17547.955864366984, -697.1498323480027, 74, 573.0341356330001, 0.0, '9, 5, 0.3, 2.0, 8, 10, 8, 0.7, False')
('STT', 17434.90075068099, -582.9125481679986, 121, 1208.869249319001, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.1, False')
('NFLX', 17391.845651929998, -1791.4909761700037, 146, 609.2843480700001, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.7, False')
('PARA', 17294.297241745015, -675.9196160429998, 125, 3709.7927582550014, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('TER', 17271.533101430978, -3187.382927804004, 79, 622.8368985690001, 0.0, '12, 8, 0.3, 2.0, 8, 15, 8, 0.4, False')
('IT', 17200.939404462024, -5.4464530159999995, 92, 404.58059553800007, 0.0, '12, 8, 0.2, 2.0, 4, 15, 8, 0.1, False')
('EXPD', 17195.906257519, -406.32225941500155, 113, 872.393742481, 0.0, '12, 8, 0.3, 2.0, 4, 10, 8, -0.1, False')
('NOW', 17164.245058049, -706.8871146849998, 146, 512.474941951, 0.0, '12, 8, 0.2, 1.0, 4, 10, 8, 0.4, False')
('MHK', 17156.79311940898, -2671.685399868995, 152, 1035.6368805910006, 0.0, '9, 8, 0.3, 1.0, 4, 10, 8, -0.1, False')
('EXPD', 17135.990839102993, -406.32225941500155, 110, 852.3191608969997, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.4, False')
('EXPD', 17135.990839102993, -406.32225941500155, 110, 852.3191608969997, 0.0, '20, 5, 0.3, 2.0, 4, 10, 8, 0.4, False')
('APA', 17066.044440239024, -5397.2694700069815, 147, 3760.6155597610004, 0.0, '12, 8, 0.3, 1.0, 4, 15, 8, -0.1, False')
('IT', 17007.796984635013, -5.4464530159999995, 94, 412.80301536499996, 0.0, '12, 8, 0.2, 2.0, 4, 15, 8, -0.1, False')
('MA', 16858.36416107799, -699.1291475540019, 82, 332.8758389220001, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('APD', 16759.025882052996, -356.1816203880004, 80, 365.7141179469998, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('PYPL', 16758.294674671033, -1831.2494344100005, 167, 1299.9653253290007, 0.0, '20, 5, 0.2, 1.0, 4, 10, 8, -0.1, False')
('PYPL', 16758.294674671033, -1831.2494344100005, 167, 1299.9653253290007, 0.0, '20, 5, 0.2, 1.0, 4, 10, 8, 0.1, False')
