('WBD', 8888.361816078002, -10.276672824, 67, 1779.808183922, 0.6417910447761194, '40, 16, 0.2, 1.0, 5, 5, 0.5')
('WBD', 8074.500753874007, -10.793886688, 59, 1653.8892461259998, 0.6610169491525424, '40, 16, 0.3, 1.0, 5, 5, 0.5')
('WBD', 7943.382616717999, -10.276672824, 67, 1779.827383282, 0.6417910447761194, '40, 16, 0.2, 1.0, 5, 5, 0.2')
('WBD', 7913.26192697, -10.276672824, 67, 1779.82807303, 0.6417910447761194, '40, 16, 0.2, 1.0, 5, 5, 0.3')
('WBD', 7823.6077731840005, -10.793886688, 58, 1464.7622268159996, 0.6379310344827587, '40, 10, 0.2, 1.0, 5, 5, 0.5')
('PARA', 2971.003350778004, -549.2179383689963, 18, 423.41664922199993, 0.7222222222222222, '40, 16, 0.2, 1.0, 5, 8, 0.3')
('PARA', 2906.897338113002, -549.8173032269964, 16, 379.25266188700004, 0.6875, '40, 16, 0.3, 1.0, 5, 8, 0.5')
('PARA', 2867.9833759100025, -325.00797384899676, 13, 329.98662409, 0.6923076923076923, '40, 10, 0.3, 1.0, 5, 8, 0.3')
('PARA', 2838.2189108850043, -549.8173032269964, 16, 379.251089115, 0.6875, '40, 16, 0.3, 1.0, 5, 8, 0.3')
('PARA', 2805.462499298001, -325.00797384899676, 13, 329.98750070200003, 0.6923076923076923, '40, 10, 0.3, 1.0, 5, 8, 0.2')
('PAYC', 2757.7886901470033, -4.09447282, 11, 44.171309853000004, 0.9090909090909091, '30, 16, 0.2, 1.0, 5, 5, 0.5')
('PAYC', 2757.7886901470033, -4.09447282, 11, 44.171309853000004, 0.9090909090909091, '30, 16, 0.2, 1.0, 5, 8, 0.5')
('PAYC', 2586.423901492002, -4.09447282, 10, 40.036098508, 0.9, '40, 16, 0.2, 1.0, 5, 5, 0.5')
('PAYC', 2586.423901492002, -4.09447282, 10, 40.036098508, 0.9, '40, 16, 0.2, 1.0, 5, 8, 0.5')
('PAYC', 2342.6223248630026, -4.096427564, 11, 44.177675137, 0.9090909090909091, '30, 16, 0.2, 1.0, 5, 5, 0.2')
('JBHT', 1864.0062673369944, -48.75770907700371, 17, 97.223732663, 0.7647058823529411, '40, 16, 0.2, 1.0, 5, 8, 0.5')
('CCI', 1777.2038018430046, -44.880975009999005, 14, 84.41619815700003, 0.6428571428571429, '40, 16, 0.2, 1.0, 5, 5, 0.5')
('CCI', 1693.5755105330031, -41.82769570199777, 11, 67.59448946700002, 0.6363636363636364, '40, 16, 0.3, 1.0, 5, 5, 0.5')
('PNW', 1685.086456326996, -88.70520189199917, 14, 143.653543673, 0.8571428571428571, '20, 16, 0.2, 1.0, 5, 8, 0.5')
('STT', 1664.1678757149948, -9.584524088, 16, 154.932124285, 0.875, '20, 16, 0.2, 1.0, 5, 5, 0.5')
('PNW', 1663.475961457998, -97.85541142699864, 14, 143.654038542, 0.8571428571428571, '20, 16, 0.2, 1.0, 5, 5, 0.5')
('STT', 1660.937590112992, -9.584524088, 22, 213.47240988700003, 0.8181818181818182, '30, 16, 0.2, 1.0, 5, 5, 0.5')
('PNW', 1659.280522446994, -88.66762150599918, 14, 144.349477553, 0.8571428571428571, '30, 16, 0.2, 1.0, 5, 8, 0.5')
('CHRW', 1641.1078341529983, -28.216036596998947, 25, 214.322165847, 0.8, '40, 16, 0.2, 1.0, 5, 5, 0.5')
('CCI', 1641.0622731960023, -44.805934691999, 12, 72.337726804, 0.6666666666666666, '20, 16, 0.2, 1.0, 5, 5, 0.5')
('MKC', 1637.852234053998, -219.58960463800162, 22, 204.957765946, 0.7727272727272727, '40, 16, 0.2, 1.0, 5, 8, 0.3')
('PNW', 1637.6700275779954, -97.81811637499865, 14, 144.349972422, 0.8571428571428571, '30, 16, 0.2, 1.0, 5, 5, 0.5')
('STT', 1629.8591665869915, -9.584026699999999, 19, 184.84083341299998, 0.8947368421052632, '30, 16, 0.2, 1.0, 5, 8, 0.3')
('STT', 1629.0387678319921, -9.584026699999999, 22, 213.46123216799998, 0.8636363636363636, '30, 16, 0.2, 1.0, 5, 5, 0.3')
('STT', 1624.8698066419956, -9.584026699999999, 19, 184.840193358, 0.9473684210526315, '30, 16, 0.2, 1.0, 5, 8, 0.2')
('CCI', 1622.1564446320015, -5.5394696, 12, 71.92355536800001, 0.75, '40, 16, 0.2, 1.0, 5, 8, 0.5')
('WY', 1601.7002611920034, -145.7805779790009, 17, 358.389738808, 0.7647058823529411, '40, 16, 0.3, 1.0, 5, 5, 0.3')
('WY', 1588.0132041880047, -19.495351280999998, 15, 318.56679581199995, 0.9333333333333333, '40, 16, 0.3, 1.0, 5, 8, 0.3')
('BKNG', 1579.8029036649964, -2.6206006310000003, 17, 43.737096335000004, 0.7647058823529411, '30, 16, 0.2, 1.0, 5, 5, 0.3')
('CCI', 1555.4698341170044, -80.96853930199677, 12, 73.060165883, 0.5833333333333334, '30, 16, 0.2, 1.0, 5, 5, 0.5')
('WY', 1551.1594170980052, -189.48438991299838, 17, 358.39058290199995, 0.7058823529411765, '40, 16, 0.3, 1.0, 5, 5, 0.5')
('BKNG', 1525.4433515889991, -2.6206006310000003, 17, 43.73664841099999, 0.7647058823529411, '30, 16, 0.2, 1.0, 5, 5, 0.2')
('PNW', 1521.5723936059935, -88.66762150599918, 14, 144.347606394, 0.8571428571428571, '30, 16, 0.2, 1.0, 5, 8, 0.3')
('MKC', 1511.717598607997, -229.489831348002, 22, 204.95240139199996, 0.8181818181818182, '40, 16, 0.2, 1.0, 5, 8, 0.2')
