('SPY', 316.03190347100156, -3.7395234150000003, 7, 26.418096529, 1.0, '20, 16, 0.2, 1.0, 5, 8, 0.3')
('SPY', 376.87056229000245, -39.49046682299716, 9, 33.61943771, 0.8888888888888888, '30, 10, 0.2, 1.0, 5, 8, 0.3')
('SPY', 338.01003879600216, -39.49028362299717, 9, 33.619961204000006, 0.8888888888888888, '30, 10, 0.2, 1.0, 5, 8, 0.2')
('SPY', 316.6103434020023, -25.24995752699858, 10, 37.439656598, 0.8, '30, 10, 0.2, 1.0, 5, 5, 0.2')
('VOO', 491.3628456569991, -54.268140175002195, 10, 38.747154343, 0.8, '30, 10, 0.2, 1.0, 5, 8, 0.3')
('VOO', 458.30240002299996, -54.2679844550022, 10, 38.747599977, 0.8, '30, 10, 0.2, 1.0, 5, 8, 0.2')
('QQQ', 315.24108240100077, -124.75450438599884, 12, 49.13891759900001, 0.75, '30, 16, 0.2, 1.0, 5, 8, 0.2')
('VOO', 440.84503905500156, -36.18757042299977, 11, 42.684960944999986, 0.7272727272727273, '30, 10, 0.2, 1.0, 5, 5, 0.2')
('QQQ', 359.64808512800647, -80.19418348499732, 15, 61.56191487200001, 0.6666666666666666, '30, 16, 0.2, 1.0, 5, 5, 0.5')
('QQQ', 354.0806712250036, -70.07364189999653, 15, 61.55932877500001, 0.6666666666666666, '30, 16, 0.2, 1.0, 5, 5, 0.2')
('QQQ', 296.10934371200364, -80.19418348499732, 15, 61.56065628800001, 0.6666666666666666, '30, 16, 0.2, 1.0, 5, 5, 0.3')
('VOO', 418.77422221200254, -36.187726142999765, 11, 42.685777787999996, 0.6363636363636364, '30, 10, 0.2, 1.0, 5, 5, 0.3')
('VOO', 411.9295047549957, -156.62457614800363, 15, 58.90049524500001, 0.6, '40, 16, 0.2, 1.0, 5, 8, 0.3')
('QQQ', 301.5075225960007, -152.98636996900103, 12, 49.142477404000005, 0.5833333333333334, '30, 16, 0.2, 1.0, 5, 8, 0.5')
('SPY', 311.4091534130022, -173.42472152699793, 15, 56.640846587, 0.5333333333333333, '40, 16, 0.2, 1.0, 5, 8, 0.5')
